block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
18904017,11500202625801720,11500202625801720,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12821508,896946180,896946180
18904016,110231903481312906,110231903481312906,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20629751,5343346290,5343346290
18903902,15169924553167175,15169924553167175,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17876516,848595137,848595137
18903871,28291301049232551,28291301049232551,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16539574,1710521749,1710521749
18903858,36126920402182868,36126920402182868,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,21628081,1670371051,1670371051
18903849,40139667408473600,40139667408473600,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,33961520106358705,33961520106358705,5973927,6719142602,6719142602
18903789,8662794907118096,8662794907118096,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12170341,711795578,711795578
18903714,23118157493980372,23118157493980372,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12752822,1812787592,1812787592
18903704,52969856648240383,52969856648240383,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26607286108340001,26607286108340001,13819421,3833001154,3833001154
18903692,24998963256643159,24998963256643159,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12396843,2016558833,2016558833
18903634,20661229419631026,20661229419631026,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18038718,1145382361,1145382361
18903556,64717412609803038,64717412609803038,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12431982,5205719619,5205719619
18903549,14084722060328541,14084722060328541,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10356296,1360015401,1360015401
18903525,23998642920389368,23998642920389368,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11638724,2061965119,2061965119
18903515,35858676877658542,35858676877658542,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14894208,2407558487,2407558487
18903502,25737266626188323,25737266626188323,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14376931,1790178072,1790178072
18903463,17787500616779888,17787500616779888,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15345585,1159128219,1159128219
18903164,27975342745780957,27975342745780957,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,15275807808622098,15275807808622098,12847041,2177570908,2177570908
18903092,20096593370096672,20096593370096672,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2873414,6993977676,6993977676
18903077,13937558897174767,13937558897174767,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9094786,1532477938,1532477938
18903016,7775937271925374,7775937271925374,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8388518,926973903,926973903
18902989,217918038225947730,217918038225947730,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6580828,33114075953,33114075953
18902854,13521780397686814,13521780397686814,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3662770189932467,3662770189932467,4717350,2866393292,2866393292
18902773,221527268782051209,221527268782051209,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,107432509704662715,107432509704662715,21965359,10085301532,10085301532
18902767,28619363224291077,28619363224291077,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16539646,1730349199,1730349199
18902730,56368712065786095,56368712065786095,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,23899375138860596,23899375138860596,14303600,3940875868,3940875868
18902712,12069867749736135,12069867749736135,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,408269574801253,408269574801253,9473433,1274075380,1274075380
18902700,12158666886450745,12158666886450745,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13391177,907961031,907961031
18902631,21782109313386499,21782109313386499,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11523255,1890273999,1890273999
18902629,62347696314310091,62347696314310091,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12022403,5185959605,5185959605
18902604,52207969878212190,52207969878212190,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10356005,5041323355,5041323355
18902546,111900345778943839,111900345778943839,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13033248,8585760493,8585760493
18902491,19153724386779216,19153724386779216,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18466920,1037191063,1037191063
18902479,19903168451900243,19903168451900243,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,29929143,665009634,665009634
18902433,8092078545565251,8092078545565251,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9011929,897929682,897929682
18902267,18866258902569607,18866258902569607,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9793210,1926463223,1926463223
18902234,18787067020876326,18787067020876326,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4155047385701433,4155047385701433,19586365,959191101,959191101
18902174,47551965184537126,47551965184537126,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11633506,4087500808,4087500808
18902150,23177044666218813,23177044666218813,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14099471,1643823705,1643823705
18902100,209133087617003870,209133087617003870,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,58618105791953980,58618105791953980,12586674,16615436899,16615436899
18902080,12089117351822177,12089117351822177,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5262929882678620,5262929882678620,8533101,1416732012,1416732012
18902055,39608795974685321,39608795974685321,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18563321,2133712818,2133712818
18901794,21279251906596765,21279251906596765,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10260645,2073870785,2073870785
18901788,117995215300857839,117995215300857839,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5434418,21712576268,21712576268
18901763,22213550743795286,22213550743795286,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15754257,1410003070,1410003070
18901726,14318749187222496,14318749187222496,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12509456,1144634042,1144634042
18901723,13716007392924381,13716007392924381,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9882823,1387863305,1387863305
18901715,107339084580478610,107339084580478610,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11332079,9472144041,9472144041
18901632,10366408841241843,10366408841241843,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8563114,1210588676,1210588676
18901570,66062844753154778,66062844753154778,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20000000000000,20000000000000,22926293,2881531905,2881531905
18901515,109598048214049170,109598048214049170,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,21472768,5104048449,5104048449
18901474,200697051439525219,200697051439525219,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,183000000000000000,183000000000000000,21044153,9536950783,9536950783
18901337,43108932983168733,43108932983168733,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20000000000000,20000000000000,9945112,4334685520,4334685520
18901319,25039420885451568,25039420885451568,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,10288646,2433694471,2433694471
18901251,29934131812197327,29934131812197327,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10411336,2875147993,2875147993
18901106,44285597950189655,44285597950189655,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10315506,4293109610,4293109610
18900985,23295106807745322,23295106807745322,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12140513,1918790977,1918790977
18900950,16823595280461489,16823595280461489,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8012417,2099690428,2099690428
18900932,21752443708756687,21752443708756687,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15680239,1387252050,1387252050
18900870,70611945949646522,70611945949646522,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,50862843655343685,50862843655343685,16597724,4254314986,4254314986
18900844,22006352006121146,22006352006121146,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,759728481678937,759728481678937,11428320,1925598163,1925598163
18900804,37261429257912801,37261429257912801,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4634295493186613,4634295493186613,10454238,3564241531,3564241531
18900798,127645392868564350,127645392868564350,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2379238272046849,2379238272046849,16778499,7607676519,7607676519
18900797,132517462779939056,132517462779939056,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,85877888796208183,85877888796208183,10715652,12366719522,12366719522
18900780,33578815330911718,33578815330911718,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2912534541216376,2912534541216376,12498691,2686586565,2686586565
18900732,19091822897018550,19091822897018550,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7722533,2472222895,2472222895
18900722,129980176160134106,129980176160134106,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28475411,4564646184,4564646184
18900698,36623128440386429,36623128440386429,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12402177,2952959665,2952959665
18900654,2680499697914659260,2680499697914659260,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2654999999999999999,2654999999999999999,18709848,143266781104,143266781104
18900615,155518350339286974,155518350339286974,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,130000000000000000,130000000000000000,15008385,10362097610,10362097610
18900613,62828612528152888,62828612528152888,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1491380509833260,1491380509833260,15150036,4147093282,4147093282
18900559,32590934580945726,32590934580945726,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12070077,2700143054,2700143054
18900500,44759757561367980,44759757561367980,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4703149787450523,4703149787450523,13894133,3221486188,3221486188
18900443,21784642854501450,21784642854501450,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11684303,1864436659,1864436659
18900383,42528578327602567,42528578327602567,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4027295664316048,4027295664316048,15128931,2811076230,2811076230
18900374,61674005018066923,61674005018066923,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,48025224730255994,48025224730255994,6852553,9000150019,9000150019
18900350,24391676860303033,24391676860303033,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11732782,2078933782,2078933782
18900324,26531567032201182,26531567032201182,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7210405,3679622300,3679622300
18900257,78235586497091716,78235586497091716,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,59302271663176189,59302271663176189,8685063,9008062059,9008062059
18900171,48202930472467583,48202930472467583,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,36512877934847232,36512877934847232,1927502,25007979484,25007979484
18900137,22174151260985460,22174151260985460,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16620560,1334139840,1334139840
18900112,35229980314885093,35229980314885093,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24934853,1412881010,1412881010
18900081,26004078715309783,26004078715309783,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2211907,11756406899,11756406899
18900074,31975416675578299,31975416675578299,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16523290,1935172515,1935172515
18900050,36463899433752418,36463899433752418,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12435492,2932244211,2932244211
18900023,39298841274489169,39298841274489169,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13738428,2860504948,2860504948
18899958,82883049541123063,82883049541123063,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13486804,6145492256,6145492256
18899919,22850969768310222,22850969768310222,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8081782225673625,8081782225673625,10749936,2125684261,2125684261
18899904,33772341793575521,33772341793575521,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12173970,2774143668,2774143668
18899893,22614347137151120,22614347137151120,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14916874,1516024546,1516024546
18899864,28355790894552113,28355790894552113,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10423560,2720355703,2720355703
18899827,167698947086275368,167698947086275368,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,149617014488886061,149617014488886061,8288077,20233758335,20233758335
18899693,44153613528835397,44153613528835397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15585771,2832943813,2832943813
18899690,128709671686750664,128709671686750664,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8530795,15087652638,15087652638
18899676,183561152584372618,183561152584372618,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7892464,23257775085,23257775085
18899669,87479697263593547,87479697263593547,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14865745,5884649391,5884649391
18899478,97300330146664077,97300330146664077,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,999999999999999,999999999999999,9303868,10458051441,10458051441
18899447,46001646530090403,46001646530090403,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,100000000000000,100000000000000,5010880,9180352858,9180352858
18899398,26256399269524286,26256399269524286,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16015673,1639419040,1639419040
18899373,21025853414578965,21025853414578965,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13562113,1550337577,1550337577
18899352,24979584285126403,24979584285126403,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8884492296166769,8884492296166769,10407100,2400244475,2400244475
18899322,50923740223018267,50923740223018267,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2492917127912610,2492917127912610,18183717,2800513240,2800513240
18899298,34118087431789443,34118087431789443,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16739987,2038119111,2038119111
18899183,25192165303501396,25192165303501396,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11095736,2270436616,2270436616
18899164,45364608149946248,45364608149946248,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4896469864568711,4896469864568711,13165753,3445652379,3445652379
18899158,28102408572223854,28102408572223854,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11534805,2436314144,2436314144
18899116,30148535007449626,30148535007449626,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,217028458688448,217028458688448,14603232,2064511130,2064511130
18899115,27623435829977274,27623435829977274,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7608823,3630447945,3630447945
18899039,22275563042242534,22275563042242534,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14647936,1520730500,1520730500
18898971,20773705206828259,20773705206828259,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13720593,1514053015,1514053015
18898965,44103226424941395,44103226424941395,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11462617898945277,11462617898945277,9405613,4689032647,4689032647
18898944,119942880075806495,119942880075806495,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9799607,12239560226,12239560226
18898928,56250853642863457,56250853642863457,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,35106043575500000,35106043575500000,14691393,3828830502,3828830502
18898836,51364601074177514,51364601074177514,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14207047,3615431206,3615431206
18898690,31286260398440775,31286260398440775,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,274716,113885832636,113885832636
18898680,23455573288943926,23455573288943926,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4024248439497654,4024248439497654,13030345,1800073082,1800073082
18898663,27862261750274793,27862261750274793,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13993353,1991106902,1991106902
18898621,143109923959602774,143109923959602774,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,38441204080867343,38441204080867343,12378555,11561117106,11561117106
18898591,34254097990258912,34254097990258912,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000,10000000000000,9883094,3465928583,3465928583
18898549,23449034212731364,23449034212731364,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20926104,1120563780,1120563780
18898519,20205598811555666,20205598811555666,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11482911,1759623392,1759623392
18898503,101139886789051574,101139886789051574,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28371656,3564821411,3564821411
18898400,25228355649787718,25228355649787718,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13151185,1918333264,1918333264
18898354,18326038980698205,18326038980698205,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,159152709718093,159152709718093,10379918,1765528300,1765528300
18898204,36181903496171130,36181903496171130,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9012532,4014621362,4014621362
